AREA,HOLE,r,theta,Y,X
LUNG,L0,10.25,1.692969374,10.17359805,-1.24916077
LUNG,L0,10.225,1.701696021,10.13752371,-1.334630315
LUNG,L0,10.125,1.710422667,10.0264642,-1.409127647
LUNG,L0,10.175,1.719149313,10.06323641,-1.503960758
LUNG,L0,10.1,1.727875959,9.97565224,-1.579988097
LUNG,L0,10.075,1.736602606,9.936827435,-1.662854629
LUNG,L0,10,1.745329252,9.84807753,-1.736481777
LUNG,L0,10.1,1.754055898,9.930874566,-1.840578807
LUNG,L0,10.15,1.762782545,9.963515912,-1.936711303
LUNG,L0,10.125,1.771509191,9.921737634,-2.018600336
LUNG,L0,10.25,1.780235837,10.02601291,-2.131094831
LUNG,L0,10.35,1.788962483,10.10466367,-2.240150004
LUNG,L0,10.3,1.79768913,10.03601167,-2.31699586
LUNG,L0,10.25,1.806415776,9.966791684,-2.39281498
LUNG,L0,10.175,1.815142422,9.872759015,-2.461555288
LUNG,L0,10.2,1.823869068,9.875105932,-2.553876041
LUNG,L0,10.225,1.832595715,9.876591574,-2.646424736
LUNG,L0,10.3,1.841322361,9.925393668,-2.752555274
LUNG,L0,10.275,1.850049007,9.876963926,-2.832173831
LUNG,L0,10.12,1.858775653,9.703255717,-2.874235288
LUNG,L0,10.2,1.8675023,9.754308511,-2.982191388
LUNG,L0,10.075,1.876228946,9.608698279,-3.02961093
LUNG,L0,10.05,1.884955592,9.558117989,-3.105620793
LUNG,L0,10,1.893682238,9.483236552,-3.173046564
LUNG,L0,10.05,1.902408885,9.502461685,-3.271959952
LUNG,L0,10.075,1.911135531,9.497113023,-3.363104107
LUNG,L0,10.2,1.919862177,9.584864732,-3.488605462
LUNG,L0,10.25,1.928588823,9.60088994,-3.589625658
LUNG,L0,10.1,1.93731547,9.429162308,-3.61951629
LUNG,L0,10.175,1.946042116,9.466998754,-3.729149982
LUNG,L0,10.3,1.954768762,9.549993702,-3.858447912
LUNG,L0,10.325,1.963495408,9.539056173,-3.951206439
LUNG,L0,10.2,1.972222055,9.389149505,-3.985457511
LUNG,L0,10.225,1.980948701,9.376939261,-4.07720923
LUNG,L0,10.1,1.989675347,9.226809122,-4.108040095
LUNG,L0,10.05,1.998401994,9.145110772,-4.167667089
LUNG,L0,10.15,2.00712864,9.199024038,-4.289575357
LUNG,L0,10.175,2.015855286,9.183805268,-4.38045041
LUNG,L0,10.25,2.024581932,9.212638975,-4.493304255
LUNG,L0,10.35,2.033308579,9.262570643,-4.618147366
LUNG,L0,10.25,2.042035225,9.132816873,-4.653402622
LUNG,L0,10.225,2.050761871,9.069685769,-4.72137957
LUNG,L0,10.125,2.059488517,8.939844378,-4.753399573
LUNG,L0,10.175,2.068215164,8.941964121,-4.855090386
LUNG,L0,10.1,2.07694181,8.833659042,-4.896577164
LUNG,L0,10.075,2.085668456,8.768833637,-4.961167368
LUNG,L0,10,2.094395102,8.660254038,-5
LUNG,L0,10.1,2.103121749,8.70245452,-5.126137466
LUNG,L0,10.15,2.111848395,8.700248102,-5.22763646
LUNG,L0,10.125,2.120575041,8.632981664,-5.290297968
LUNG,L0,10.25,2.129301687,8.692492986,-5.431672458
LUNG,L0,10.35,2.138028334,8.729101464,-5.561050946
LUNG,L0,10.3,2.14675498,8.63830685,-5.609782061
LUNG,L0,10.25,2.155481626,8.547329676,-5.657354099
LUNG,L0,10.175,2.164208272,8.435457301,-5.689787793
LUNG,L0,10.2,2.172934919,8.406087124,-5.777343617
LUNG,L0,10.225,2.181661565,8.375829653,-5.864819062
LUNG,L0,10.3,2.190388211,8.385389839,-5.981240444
LUNG,L0,10.275,2.199114858,8.312649617,-6.039493467
LUNG,L0,10.12,2.207841504,8.135031429,-6.019606602
LUNG,L0,10.2,2.21656815,8.146082202,-6.138513236
LUNG,L0,10.075,2.225294796,7.993034903,-6.133271397
LUNG,L0,10.05,2.234021443,7.919508074,-6.187397827
LUNG,L0,10,2.242748089,7.826081569,-6.225146366
LUNG,L0,10.05,2.251474735,7.810316913,-6.32466993
LUNG,L0,10.075,2.260201381,7.774117678,-6.408488069
LUNG,L0,10.2,2.268928028,7.81365332,-6.556433619
LUNG,L0,10.25,2.277654674,7.794161147,-6.656842495
LUNG,L0,10.1,2.28638132,7.62256676,-6.626196193
LUNG,L0,10.175,2.295107966,7.620624459,-6.742158991
LUNG,L0,10.3,2.303834613,7.654391702,-6.892045245
LUNG,L0,10.325,2.312561259,7.612388503,-6.975468894
LUNG,L0,10.2,2.321287905,7.459807757,-6.956383273
LUNG,L0,10.225,2.330014551,7.416952944,-7.038425536
LUNG,L0,10.1,2.338741198,7.265331983,-7.016049542
LUNG,L0,10.05,2.347467844,7.168167014,-7.044138106
LUNG,L0,10.15,2.35619449,7.177133829,-7.177133829
LUNG,L0,10.175,2.364921136,7.131751764,-7.25732332
LUNG,L0,10.25,2.373647783,7.120248297,-7.373232953
LUNG,L0,10.35,2.382374429,7.124469858,-7.50762474
LUNG,L0,10.25,2.391101075,6.990483191,-7.496375442
LUNG,L0,10.225,2.399827721,6.907909873,-7.538660769
LUNG,L0,10.125,2.408554368,6.774947389,-7.524341358
LUNG,L0,10.175,2.417281014,6.742158991,-7.620624459
LUNG,L0,10.1,2.42600766,6.626196193,-7.62256676
LUNG,L0,10.075,2.434734307,6.543189087,-7.661090103
LUNG,L0,10,2.443460953,6.427876097,-7.660444431
LUNG,L0,10.1,2.452187599,6.424390025,-7.793408292
LUNG,L0,10.15,2.460914245,6.387601969,-7.888031509
LUNG,L0,10.125,2.469640892,6.302960696,-7.923907588
LUNG,L0,10.25,2.478367538,6.310530122,-8.077110224
LUNG,L0,10.35,2.487094184,6.30068079,-8.211207072
LUNG,L0,10.3,2.49582083,6.198694738,-8.225945753
LUNG,L0,10.25,2.504547477,6.096933564,-8.239532821
LUNG,L0,10.175,2.513274123,5.980714942,-8.231747918
LUNG,L0,10.2,2.522000769,5.923170148,-8.303978287
LUNG,L0,10.225,2.530727415,5.864819062,-8.375829653
LUNG,L0,10.3,2.539454062,5.83398424,-8.488499743
LUNG,L0,10.275,2.548180708,5.745707083,-8.518361058
LUNG,L0,10.12,2.556907354,5.585602291,-8.438924519
LUNG,L0,10.2,2.565634,5.555318157,-8.554439793
LUNG,L0,10.075,2.574360647,5.413293554,-8.497168817
LUNG,L0,10.05,2.583087293,5.325688606,-8.522883366
LUNG,L0,10,2.591813939,5.224985647,-8.526401644
LUNG,L0,10.05,2.600540585,5.176132653,-8.614531372
LUNG,L0,10.075,2.609267232,5.113449007,-8.680913791
LUNG,L0,10.2,2.617993878,5.1,-8.833459119
LUNG,L0,10.25,2.626720524,5.047341491,-8.921145883
LUNG,L0,10.1,2.635447171,4.896577164,-8.833659042
LUNG,L0,10.175,2.644173817,4.855090386,-8.941964121
LUNG,L0,10.3,2.652900463,4.835557097,-9.094360206
LUNG,L0,10.325,2.661627109,4.767554432,-9.158386853
LUNG,L0,10.2,2.670353756,4.630703097,-9.088266547
LUNG,L0,10.225,2.679080402,4.562372639,-9.150703847
LUNG,L0,10.1,2.687807048,4.427548583,-9.077819868
LUNG,L0,10.05,2.696533694,4.326636523,-9.070982108
LUNG,L0,10.15,2.705260341,4.289575357,-9.199024038
LUNG,L0,10.175,2.713986987,4.219503744,-9.258855931
LUNG,L0,10.25,2.722713633,4.169050592,-9.363840941
LUNG,L0,10.35,2.731440279,4.127052863,-9.49157177
LUNG,L0,10.25,2.740166926,4.004994067,-9.435174748
LUNG,L0,10.225,2.748893572,3.912938096,-9.44666822
LUNG,L0,10.125,2.757620218,3.792891758,-9.387736527
LUNG,L0,10.175,2.766346864,3.729149982,-9.466998754
LUNG,L0,10.1,2.775073511,3.61951629,-9.429162308
LUNG,L0,10.075,2.783800157,3.528339366,-9.436972307
LUNG,L0,10,2.792526803,3.420201433,-9.396926208
LUNG,L0,10.1,2.801253449,3.371449278,-9.52067906
LUNG,L0,10.15,2.809980096,3.304516768,-9.597013542
LUNG,L0,10.125,2.818706742,3.212709646,-9.601777009
LUNG,L0,10.25,2.827433388,3.167424192,-9.748329292
LUNG,L0,10.35,2.836160034,3.112305025,-9.87097044
LUNG,L0,10.3,2.844886681,3.011428559,-9.849938986
LUNG,L0,10.25,2.853613327,2.911157283,-9.827902282
LUNG,L0,10.175,2.862339973,2.804610095,-9.780837756
LUNG,L0,10.2,2.87106662,2.725831436,-9.829030623
LUNG,L0,10.225,2.879793266,2.646424736,-9.876591574
LUNG,L0,10.3,2.888519912,2.578914042,-9.971920696
LUNG,L0,10.275,2.897246558,2.485747477,-9.969788587
LUNG,L0,10.12,2.905973205,2.362467082,-9.840383594
LUNG,L0,10.2,2.914699851,2.294500754,-9.938574661
LUNG,L0,10.075,2.923426497,2.18062911,-9.836182272
LUNG,L0,10.05,2.932153143,2.089512493,-9.830383387
LUNG,L0,10,2.94087979,1.993679344,-9.799247046
LUNG,L0,10.05,2.949606436,1.917630404,-9.865353194
LUNG,L0,10.075,2.958333082,1.836022919,-9.906293194
LUNG,L0,10.2,2.967059728,1.771211412,-10.04503908
LUNG,L0,10.25,2.975786375,1.69173796,-10.10942742
LUNG,L0,10.1,2.984513021,1.579988097,-9.97565224
LUNG,L0,10.175,2.993239667,1.503960758,-10.06323641
LUNG,L0,10.3,3.001966313,1.43348294,-10.19976111
LUNG,L0,10.325,3.01069296,1.347682935,-10.23666819
LUNG,L0,10.2,3.019419606,1.243067303,-10.12397075
LUNG,L0,10.225,3.028146252,1.157502861,-10.15927222
LUNG,L0,10.1,3.036872898,1.055737479,-10.04467114
LUNG,L0,10.05,3.045599545,0.963249813,-10.00373179
LUNG,L0,10.15,3.054326191,0.884630789,-10.11137619
LUNG,L0,10.175,3.063052837,0.798321299,-10.14363387
LUNG,L0,10.25,3.071779484,0.715003856,-10.22503152
LUNG,L0,10.35,3.08050613,0.631852384,-10.33069516
LUNG,L0,10.25,3.089232776,0.536443551,-10.23595273
LUNG,L0,10.225,3.097959422,0.446008236,-10.21526807
LUNG,L0,10.125,3.106686069,0.353357404,-10.11883212
LUNG,L0,10.175,3.115412715,0.266350449,-10.17151328
LUNG,L0,10.1,3.124139361,0.176269305,-10.09846172
LUNG,L0,10.075,3.132866007,0.087919845,-10.07461637
LUNG,L0,10,3.141592654,3.23114E-14,-10
LUNG,L0,10.1,3.1503193,-0.088138009,-10.09961542
LUNG,L0,10.15,3.159045946,-0.177141925,-10.14845411
LUNG,L0,10.125,3.167772592,-0.265041602,-10.12153042
LUNG,L0,10.25,3.176499239,-0.357719841,-10.24375598
LUNG,L0,10.35,3.185225885,-0.451460659,-10.34014909
LUNG,L0,10.3,3.193952531,-0.539060349,-10.28588421
LUNG,L0,10.25,3.202679177,-0.62574753,-10.23088168
LUNG,L0,10.175,3.211405824,-0.70977212,-10.15021421
LUNG,L0,10.2,3.22013247,-0.800282776,-10.1685568
LUNG,L0,10.225,3.228859116,-0.89116747,-10.18609079
LUNG,L0,10.3,3.237585762,-0.987211251,-10.25258084
LUNG,L0,10.275,3.246312409,-1.07402996,-10.21871247
LUNG,L0,10.12,3.255039055,-1.145616523,-10.05494718
LUNG,L0,10.2,3.263765701,-1.243067303,-10.12397075
LUNG,L0,10.075,3.272492347,-1.315051387,-9.988806978
LUNG,L0,10.05,3.281218994,-1.398689665,-9.952194091
LUNG,L0,10,3.28994564,-1.478094111,-9.890158634
LUNG,L0,10.05,3.298672286,-1.572166374,-9.926267823
LUNG,L0,10.075,3.307398933,-1.662854629,-9.936827435
LUNG,L0,10.2,3.316125579,-1.771211412,-10.04503908
LUNG,L0,10.25,3.324852225,-1.867914136,-10.0783628
LUNG,L0,10.1,3.333578871,-1.927170853,-9.914434553
LUNG,L0,10.175,3.342305518,-2.028568733,-9.97073387
LUNG,L0,10.3,3.351032164,-2.141490415,-10.07492029
LUNG,L0,10.325,3.35975881,-2.234739014,-10.08025627
LUNG,L0,10.2,3.368485456,-2.294500754,-9.938574661
LUNG,L0,10.225,3.377212103,-2.386978845,-9.942482436
LUNG,L0,10.1,3.385938749,-2.443411146,-9.799986835
LUNG,L0,10.05,3.394665395,-2.516319041,-9.729883786
LUNG,L0,10.15,3.403392041,-2.627013308,-9.804147137
LUNG,L0,10.175,3.412118688,-2.719150477,-9.804939861
LUNG,L0,10.25,3.420845334,-2.825282897,-9.852932383
LUNG,L0,10.35,3.42957198,-2.939558818,-9.923784256
LUNG,L0,10.25,3.438298626,-2.996809973,-9.802123749
LUNG,L0,10.225,3.447025273,-3.0747168,-9.751755821
LUNG,L0,10.125,3.455751919,-3.128797068,-9.629447227
LUNG,L0,10.175,3.464478565,-3.228574879,-9.649193192
LUNG,L0,10.1,3.473205211,-3.28823836,-9.549737614
LUNG,L0,10.075,3.481931858,-3.363104107,-9.497113023
LUNG,L0,10,3.490658504,-3.420201433,-9.396926208
LUNG,L0,10.1,3.49938515,-3.537094551,-9.460389111
LUNG,L0,10.15,3.508111797,-3.637434688,-9.475841329
LUNG,L0,10.125,3.516838443,-3.710824921,-9.420477876
LUNG,L0,10.25,3.525565089,-3.839717583,-9.503634509
LUNG,L0,10.35,3.534291735,-3.960773525,-9.562153161
LUNG,L0,10.3,3.543018382,-4.024530623,-9.481199991
LUNG,L0,10.25,3.551745028,-4.087177956,-9.399865762
LUNG,L0,10.175,3.560471674,-4.138545343,-9.295325032
LUNG,L0,10.2,3.56919832,-4.229871075,-9.281604963
LUNG,L0,10.225,3.577924967,-4.321271726,-9.266997122
LUNG,L0,10.3,3.586651613,-4.434264297,-9.296628429
LUNG,L0,10.275,3.595378259,-4.504263533,-9.235108826
LUNG,L0,10.12,3.604104905,-4.515521869,-9.056735739
LUNG,L0,10.2,3.612831552,-4.630703097,-9.088266547
LUNG,L0,10.075,3.621558198,-4.652117278,-8.936634144
LUNG,L0,10.05,3.630284844,-4.718189206,-8.873623308
LUNG,L0,10,3.63901149,-4.771587603,-8.788171127
LUNG,L0,10.05,3.647738137,-4.872336683,-8.789928057
LUNG,L0,10.075,3.656464783,-4.961167368,-8.768833637
LUNG,L0,10.2,3.665191429,-5.1,-8.833459119
LUNG,L0,10.25,3.673918075,-5.20226822,-8.831698895
LUNG,L0,10.1,3.682644722,-5.201884557,-8.657389737
LUNG,L0,10.175,3.691371368,-5.316422896,-8.675613672
LUNG,L0,10.3,3.700098014,-5.458168422,-8.73489539
LUNG,L0,10.325,3.70882466,-5.547618456,-8.708016678
LUNG,L0,10.2,3.717551307,-5.555318157,-8.554439793
LUNG,L0,10.225,3.726277953,-5.643555675,-8.526482531
LUNG,L0,10.1,3.735004599,-5.647848325,-8.373279483
LUNG,L0,10.05,3.743731246,-5.692382681,-8.282468196
LUNG,L0,10.15,3.752457892,-5.821800829,-8.31439325
LUNG,L0,10.175,3.761184538,-5.908652574,-8.283625399
LUNG,L0,10.25,3.769911184,-6.024798836,-8.292424192
LUNG,L0,10.35,3.778637831,-6.156415843,-8.319918507
LUNG,L0,10.25,3.787364477,-6.168603987,-8.186013978
LUNG,L0,10.225,3.796091123,-6.224585612,-8.112037904
LUNG,L0,10.125,3.804817769,-6.233572438,-7.97860888
LUNG,L0,10.175,3.813544416,-6.334086428,-7.963037996
LUNG,L0,10.1,3.822271062,-6.35613595,-7.849174211
LUNG,L0,10.075,3.830997708,-6.408488069,-7.774117678
LUNG,L0,10,3.839724354,-6.427876097,-7.660444431
LUNG,L0,10.1,3.848451001,-6.559425288,-7.680100253
LUNG,L0,10.15,3.857177647,-6.658999144,-7.660302239
LUNG,L0,10.125,3.865904293,-6.709027988,-7.583176673
LUNG,L0,10.25,3.874630939,-6.858588715,-7.617234461
LUNG,L0,10.35,3.883357586,-6.992358649,-7.630820436
LUNG,L0,10.3,3.892084232,-7.024583109,-7.532943127
LUNG,L0,10.25,3.900810878,-7.055634401,-7.435087303
LUNG,L0,10.175,3.909537524,-7.068148919,-7.319282468
LUNG,L0,10.2,3.918264171,-7.149274496,-7.275154581
LUNG,L0,10.225,3.926990817,-7.230166838,-7.230166838
LUNG,L0,10.3,3.935717463,-7.346479626,-7.219365422
LUNG,L0,10.275,3.94444411,-7.391216448,-7.137614756
LUNG,L0,10.12,3.953170756,-7.340788635,-6.966148306
LUNG,L0,10.2,3.961897402,-7.459807757,-6.956383273
LUNG,L0,10.075,3.970624048,-7.428069168,-6.806571342
LUNG,L0,10.05,3.979350695,-7.468605496,-6.724762594
LUNG,L0,10,3.988077341,-7.489557208,-6.626200482
LUNG,L0,10.05,3.996803987,-7.584831281,-6.593393241
LUNG,L0,10.075,4.005530633,-7.661090103,-6.543189087
LUNG,L0,10.2,4.01425728,-7.81365332,-6.556433619
LUNG,L0,10.25,4.022983926,-7.90915198,-6.519801758
LUNG,L0,10.1,4.031710572,-7.849174211,-6.35613595
LUNG,L0,10.175,4.040437218,-7.963037996,-6.334086428
LUNG,L0,10.3,4.049163865,-8.116510762,-6.341313196
LUNG,L0,10.325,4.057890511,-8.191373239,-6.285461755
LUNG,L0,10.2,4.066617157,-8.146082202,-6.138513236
LUNG,L0,10.225,4.075343803,-8.2194364,-6.082062995
LUNG,L0,10.1,4.08407045,-8.171071643,-5.936631048
LUNG,L0,10.05,4.092797096,-8.181860959,-5.836064705
LUNG,L0,10.15,4.101523742,-8.31439325,-5.821800829
LUNG,L0,10.175,4.110250388,-8.385483969,-5.763183461
LUNG,L0,10.25,4.118977035,-8.497635119,-5.731727261
LUNG,L0,10.35,4.127703681,-8.630718258,-5.712547798
LUNG,L0,10.25,4.136430327,-8.596373321,-5.582550109
LUNG,L0,10.225,4.145156973,-8.623677533,-5.493888495
LUNG,L0,10.125,4.15388362,-8.586486974,-5.36543255
LUNG,L0,10.175,4.162610266,-8.675613672,-5.316422896
LUNG,L0,10.1,4.171336912,-8.657389737,-5.201884557
LUNG,L0,10.075,4.180063559,-8.680913791,-5.113449007
LUNG,L0,10,4.188790205,-8.660254038,-5
LUNG,L0,10.1,4.197516851,-8.790592529,-4.973477957
LUNG,L0,10.15,4.206243497,-8.877390027,-4.920817646
LUNG,L0,10.125,4.214970144,-8.898023266,-4.831232448
LUNG,L0,10.25,4.22369679,-9.050212827,-4.812083519
LUNG,L0,10.35,4.232423436,-9.180562123,-4.779098147
LUNG,L0,10.3,4.241150082,-9.177367199,-4.676102147
LUNG,L0,10.25,4.249876729,-9.173077206,-4.573527584
LUNG,L0,10.175,4.258603375,-9.145229421,-4.460426419
LUNG,L0,10.2,4.267330021,-9.2063699,-4.391213187
LUNG,L0,10.225,4.276056667,-9.266997122,-4.321271726
LUNG,L0,10.3,4.284783314,-9.37260109,-4.271340399
LUNG,L0,10.275,4.29350996,-9.386679577,-4.179219008
LUNG,L0,10.12,4.302236606,-9.280647953,-4.035340578
LUNG,L0,10.2,4.310963252,-9.389149505,-3.985457511
LUNG,L0,10.075,4.319689899,-9.30808629,-3.855535581
LUNG,L0,10.05,4.328416545,-9.318197738,-3.764796264
LUNG,L0,10,4.337143191,-9.30417568,-3.665012267
LUNG,L0,10.05,4.345869837,-9.382483286,-3.601597893
LUNG,L0,10.075,4.354596484,-9.436972307,-3.528339366
LUNG,L0,10.2,4.36332313,-9.584864732,-3.488605462
LUNG,L0,10.25,4.372049776,-9.662075284,-3.421520307
LUNG,L0,10.1,4.380776423,-9.549737614,-3.28823836
LUNG,L0,10.175,4.389503069,-9.649193192,-3.228574879
LUNG,L0,10.3,4.398229715,-9.795882118,-3.182875042
LUNG,L0,10.325,4.406956361,-9.847127516,-3.10478738
LUNG,L0,10.2,4.415683008,-9.754308511,-2.982191388
LUNG,L0,10.225,4.424409654,-9.803931789,-2.9040569
LUNG,L0,10.1,4.4331363,-9.708743129,-2.783937294
LUNG,L0,10.05,4.441862946,-9.684486055,-2.68574568
LUNG,L0,10.15,4.450589593,-9.804147137,-2.627013308
LUNG,L0,10.175,4.459316239,-9.850902241,-2.547616541
LUNG,L0,10.25,4.468042885,-9.945531194,-2.47969943
LUNG,L0,10.35,4.476769531,-10.06402868,-2.416159516
LUNG,L0,10.25,4.485496178,-9.987293164,-2.305748307
LUNG,L0,10.225,4.494222824,-9.982626673,-2.213095053
LUNG,L0,10.125,4.50294947,-9.903744457,-2.10510587
LUNG,L0,10.175,4.511676116,-9.97073387,-2.028568733
LUNG,L0,10.1,4.520402763,-9.914434553,-1.927170853
LUNG,L0,10.075,4.529129409,-9.906293194,-1.836022919
LUNG,L0,10,4.537856055,-9.84807753,-1.736481777
LUNG,L0,10.1,4.546582701,-9.961484576,-1.666980819
LUNG,L0,10.15,4.555309348,-10.02503666,-1.58780982
LUNG,L0,10.125,4.564035994,-10.01378562,-1.496570288
LUNG,L0,10.25,4.57276264,-10.1502477,-1.426524285
LUNG,L0,10.35,4.581489286,-10.26145432,-1.350946089
LUNG,L0,10.3,4.590215933,-10.22322536,-1.255254237
LUNG,L0,10.25,4.598942579,-10.18411152,-1.160332941
LUNG,L0,10.175,4.607669225,-10.11926029,-1.063577114
LUNG,L0,10.2,4.616395872,-10.15304122,-0.977626676
LUNG,L0,10.225,4.625122518,-10.18609079,-0.89116747
LUNG,L0,10.3,4.633849164,-10.26824854,-0.808128686
LUNG,L0,10.275,4.64257581,-10.24997062,-0.716747768
LUNG,L0,10.12,4.651302457,-10.10112416,-0.61781122
LUNG,L0,10.2,4.660029103,-10.18602125,-0.533826754
LUNG,L0,10.075,4.668755749,-10.06541083,-0.439465328
LUNG,L0,10.05,4.677482395,-10.04387781,-0.350739942
LUNG,L0,10,4.686209042,-9.99657325,-0.261769483
LUNG,L0,10.05,4.694935688,-10.04846934,-0.175396685
LUNG,L0,10.075,4.703662334,-10.07461637,-0.087919845
LUNG,L0,10.2,4.71238898,-10.2,-2.01182E-13
LUNG,L0,10.25,4.721115627,-10.24960971,0.089446989
LUNG,L0,10.1,4.729842273,-10.09846172,0.176269305
LUNG,L0,10.175,4.738568919,-10.17151328,0.266350449
LUNG,L0,10.3,4.747295565,-10.29372552,0.359464816
LUNG,L0,10.325,4.756022212,-10.31517289,0.450370175
LUNG,L0,10.2,4.764748858,-10.18602125,0.533826754
LUNG,L0,10.225,4.773475504,-10.20592831,0.624221317
LUNG,L0,10.1,4.78220215,-10.07539691,0.704540385
LUNG,L0,10.05,4.790928797,-10.0190192,0.788513912
LUNG,L0,10.15,4.799655443,-10.11137619,0.884630789
LUNG,L0,10.175,4.808382089,-10.12815632,0.975230532
LUNG,L0,10.25,4.817108736,-10.19384943,1.071416748
LUNG,L0,10.35,4.825835382,-10.28346871,1.171653262
LUNG,L0,10.25,4.834562028,-10.17359805,1.24916077
LUNG,L0,10.225,4.843288674,-10.13752371,1.334630315
LUNG,L0,10.125,4.852015321,-10.0264642,1.409127647
LUNG,L0,10.175,4.860741967,-10.06323641,1.503960758
LUNG,L0,10.1,4.869468613,-9.97565224,1.579988097
LUNG,L0,10.075,4.878195259,-9.936827435,1.662854629
LUNG,L0,10,4.886921906,-9.84807753,1.736481777
LUNG,L0,10.1,4.895648552,-9.930874566,1.840578807
LUNG,L0,10.15,4.904375198,-9.963515912,1.936711303
LUNG,L0,10.125,4.913101844,-9.921737634,2.018600336
LUNG,L0,10.25,4.921828491,-10.02601291,2.131094831
LUNG,L0,10.35,4.930555137,-10.10466367,2.240150004
LUNG,L0,10.3,4.939281783,-10.03601167,2.31699586
LUNG,L0,10.25,4.948008429,-9.966791684,2.39281498
LUNG,L0,10.175,4.956735076,-9.872759015,2.461555288
LUNG,L0,10.2,4.965461722,-9.875105932,2.553876041
LUNG,L0,10.225,4.974188368,-9.876591574,2.646424736
LUNG,L0,10.3,4.982915014,-9.925393668,2.752555274
LUNG,L0,10.275,4.991641661,-9.876963926,2.832173831
LUNG,L0,10.12,5.000368307,-9.703255717,2.874235288
LUNG,L0,10.2,5.009094953,-9.754308511,2.982191388
LUNG,L0,10.075,5.017821599,-9.608698279,3.02961093
LUNG,L0,10.05,5.026548246,-9.558117989,3.105620793
LUNG,L0,10,5.035274892,-9.483236552,3.173046564
LUNG,L0,10.05,5.044001538,-9.502461685,3.271959952
LUNG,L0,10.075,5.052728185,-9.497113023,3.363104107
LUNG,L0,10.2,5.061454831,-9.584864732,3.488605462
LUNG,L0,10.25,5.070181477,-9.60088994,3.589625658
LUNG,L0,10.1,5.078908123,-9.429162308,3.61951629
LUNG,L0,10.175,5.08763477,-9.466998754,3.729149982
LUNG,L0,10.3,5.096361416,-9.549993702,3.858447912
LUNG,L0,10.325,5.105088062,-9.539056173,3.951206439
LUNG,L0,10.2,5.113814708,-9.389149505,3.985457511
LUNG,L0,10.225,5.122541355,-9.376939261,4.07720923
LUNG,L0,10.1,5.131268001,-9.226809122,4.108040095
LUNG,L0,10.05,5.139994647,-9.145110772,4.167667089
LUNG,L0,10.15,5.148721293,-9.199024038,4.289575357
LUNG,L0,10.175,5.15744794,-9.183805268,4.38045041
LUNG,L0,10.25,5.166174586,-9.212638975,4.493304255
LUNG,L0,10.35,5.174901232,-9.262570643,4.618147366
LUNG,L0,10.25,5.183627878,-9.132816873,4.653402622
LUNG,L0,10.225,5.192354525,-9.069685769,4.72137957
LUNG,L0,10.125,5.201081171,-8.939844378,4.753399573
LUNG,L0,10.175,5.209807817,-8.941964121,4.855090386
LUNG,L0,10.1,5.218534463,-8.833659042,4.896577164
LUNG,L0,10.075,5.22726111,-8.768833637,4.961167368
LUNG,L0,10,5.235987756,-8.660254038,5
LUNG,L0,10.1,5.244714402,-8.70245452,5.126137466
LUNG,L0,10.15,5.253441049,-8.700248102,5.22763646
LUNG,L0,10.125,5.262167695,-8.632981664,5.290297968
LUNG,L0,10.25,5.270894341,-8.692492986,5.431672458
LUNG,L0,10.35,5.279620987,-8.729101464,5.561050946
LUNG,L0,10.3,5.288347634,-8.63830685,5.609782061
LUNG,L0,10.25,5.29707428,-8.547329676,5.657354099
LUNG,L0,10.175,5.305800926,-8.435457301,5.689787793
LUNG,L0,10.2,5.314527572,-8.406087124,5.777343617
LUNG,L0,10.225,5.323254219,-8.375829653,5.864819062
LUNG,L0,10.3,5.331980865,-8.385389839,5.981240444
LUNG,L0,10.275,5.340707511,-8.312649617,6.039493467
LUNG,L0,10.12,5.349434157,-8.135031429,6.019606602
LUNG,L0,10.2,5.358160804,-8.146082202,6.138513236
LUNG,L0,10.075,5.36688745,-7.993034903,6.133271397
LUNG,L0,10.05,5.375614096,-7.919508074,6.187397827
LUNG,L0,10,5.384340742,-7.826081569,6.225146366
LUNG,L0,10.05,5.393067389,-7.810316913,6.32466993
LUNG,L0,10.075,5.401794035,-7.774117678,6.408488069
LUNG,L0,10.2,5.410520681,-7.81365332,6.556433619
LUNG,L0,10.25,5.419247327,-7.794161147,6.656842495
LUNG,L0,10.1,5.427973974,-7.62256676,6.626196193
LUNG,L0,10.175,5.43670062,-7.620624459,6.742158991
LUNG,L0,10.3,5.445427266,-7.654391702,6.892045245
LUNG,L0,10.325,5.454153912,-7.612388503,6.975468894
LUNG,L0,10.2,5.462880559,-7.459807757,6.956383273
LUNG,L0,10.225,5.471607205,-7.416952944,7.038425536
LUNG,L0,10.1,5.480333851,-7.265331983,7.016049542
LUNG,L0,10.05,5.489060498,-7.168167014,7.044138106
LUNG,L0,10.15,5.497787144,-7.177133829,7.177133829
LUNG,L0,10.175,5.50651379,-7.131751764,7.25732332
LUNG,L0,10.25,5.515240436,-7.120248297,7.373232953
LUNG,L0,10.35,5.523967083,-7.124469858,7.50762474
LUNG,L0,10.25,5.532693729,-6.990483191,7.496375442
LUNG,L0,10.225,5.541420375,-6.907909873,7.538660769
LUNG,L0,10.125,5.550147021,-6.774947389,7.524341358
LUNG,L0,10.175,5.558873668,-6.742158991,7.620624459
LUNG,L0,10.1,5.567600314,-6.626196193,7.62256676
LUNG,L0,10.075,5.57632696,-6.543189087,7.661090103
LUNG,L0,10,5.585053606,-6.427876097,7.660444431
